Voltage,Current
4.811503365721962,2.5008397117362655
4.779688964946984,2.453649648916612
4.607922230382406,2.552783656673468
5.25196610763415,2.5447486679791114
5.06578975253951,2.510653591849143
5.143784996443185,2.449084681225078
4.998973307513793,2.5532690014941584
5.1422803118172675,2.582580679625868
5.207323179842933,2.4947488281021797
5.0035546666101824,2.5590010781055543
5.175301051563076,2.482284225168267
5.035257117542103,2.7048003937919405
4.987580438497927,2.568145357570037
5.023711153818291,2.6548233608321286
4.75039283652224,2.487969654716754
5.194359780867117,2.572490320598089
5.240986362466482,2.5710820074700966
4.97959657374023,2.4585209035727726
5.032304576998718,2.5525142601324076
4.933494472453036,2.343167104037289
5.304533063256661,2.551594613609024
4.975487604079083,2.4460558220572826
5.141593758667407,2.554965001540857
4.954233781117733,2.6455457630934522
5.066219111314127,2.7249805026932714
5.268369138274344,2.7505889515391075
5.1467122629349085,2.7124697476262365
4.926451285619392,2.4972682464024007
5.04169463311652,2.4737361162940226
5.025914156113077,2.6222870939738123
4.947199359714231,2.563581015536123
4.994333152637836,2.5535168546512512
5.1454012821749275,2.4723114692857218
5.041538789321418,2.4646333120489574
4.900720724678936,2.5725393450554956
5.077611760237953,2.4036580364525126
4.793086100792928,2.5508853098202615
5.025640764423264,2.524009796173083
4.887653699735726,2.497641818366566
5.194570614638128,2.611264497842762
5.171141187600616,2.508123186074517
5.212500617666533,2.5211520952672855
5.056452929324254,2.5962411963720458
5.112186250391635,2.5687068472932952
5.104702412452872,2.4675604788859604
5.294541315561097,2.4819590593298906
4.73667129808239,2.554137926529891
5.232760980374386,2.4415019464404932
5.507244448776605,2.5004013325769865
4.853312997877399,2.5909230765649016
4.900139597693954,2.6312381654885697
5.166738343047231,2.6504779039185955
5.175162289221989,2.530000331316617
5.306403039276776,2.5699723807306993
4.96388947855991,2.4087294240354766
4.871088711789163,2.6673737092093184
4.756174972719099,2.469591536229352
4.930545201170419,2.4912825505709097
4.966539443245735,2.5894584571639254
4.684143801775413,2.5609953224164372
5.079690017339656,2.533333097926943
5.108870979342821,2.611605489721603
4.9960546531921155,2.499989772124993
5.008095991296507,2.572181636967449
4.762079789388261,2.4604299204624795
4.964785486415557,2.5098109429613458
5.048055243386498,2.637532015287314
5.122278698002312,2.573556056259066
4.988526163307914,2.609649821205538
5.139120639692111,2.516299118418118
5.035007289761241,2.5646177833881003
5.457116944839995,2.5319137334223623
4.9204875956330385,2.3955550870196727
5.251688584710638,2.4604307151754736
4.923085969319165,2.513063393836185
5.465321572620086,2.5937559394337644
5.019028396815957,2.6175357372438786
5.339885536342762,2.5667355540300076
4.94013014322701,2.491833350614798
4.913442745001305,2.5020574881348474
5.132045417089418,2.4680058807741965
4.932737607289605,2.492187960427708
5.440427327025988,2.5403807617112695
4.940674355084346,2.590802292182313
5.192027172349402,2.4928022724866357
5.072693646946563,2.5656589074430483
5.19951008206905,2.4255869189145214
4.8984997151270475,2.3309491574795596
5.0962831233513715,2.513772183071073
5.097240170668321,2.6496960637474354
5.193672024233404,2.5851553022040816
5.227166945405989,2.5906997267226464
5.15171024115315,2.4342924700585225
4.9822804542433206,2.620373172046494
5.078500844972516,2.6894009666143104
4.645385464054692,2.692396329141897
4.843811863091259,2.481966189658656
5.215543260466231,2.337628779116045
5.358228784254651,2.5540496674781483
5.10344100984569,2.562946881382967
5.231007155549549,2.5875500086082117
4.626484698478106,2.530470909903987
5.071367391916398,2.548158074534959
5.536694513218879,2.648714526609513
5.085677893423806,2.438384099354941
4.995590717901335,2.481944595448496
5.03148412730729,2.382166097833006
5.296913981297776,2.489183948308794
5.245693441692769,2.4108075218765723
5.057055258882998,2.6413973984142367
5.266120337092479,2.523237952626484
5.135353104045628,2.4912518096454486
4.921829447170616,2.412808765296935
5.026092517410499,2.6941852032322275
5.187002039907133,2.4906995909789607
5.215671257376657,2.493834997639194
5.067746894130075,2.6594782824875343
5.200996357125943,2.4856667350215926
5.076886372923276,2.59011359852833
5.304144662436435,2.579202805881707
5.489849924975281,2.419195780614398
5.398307223791545,2.5887882416796044
4.924582612889606,2.5858364451389035
5.157533183819927,2.433368905191667
4.992951792956749,2.5267786920238855
5.055296037624309,2.284507312230743
5.017173675510238,2.573708767178535
4.7025321939778015,2.43701868803857
4.91724036088671,2.6001239352717995
5.406163716580311,2.504364761346514
4.8328167867335745,2.5683088686927906
5.1504899766079,2.679471629927004
5.344650116962678,2.435770070533838
5.243629710659701,2.3937147069293827
4.7658095078581635,2.565667814767961
5.063961379978893,2.522881278578414
5.2677090480727005,2.596232925029037
4.979585048544645,2.41209371888306
5.077248260098537,2.587847479659311
5.008728335228709,2.535739378568215
5.098501395590495,2.65695089217486
4.858150108337547,2.51518556586735
5.335496299285275,2.6420163236816228
4.858991083105234,2.5779168776393906
5.254294595414927,2.344037453597348
4.920508610163583,2.621442594371393
5.150513237511353,2.6865304845394706
4.816246588685653,2.550302488997716
5.369640320881426,2.7310204356811307
5.281890382521807,2.614891984699284
5.386798486367544,2.643027868415407
5.188432968206069,2.426709893547054
4.715704646274855,2.6632093384199473
5.0023222663266,2.685584099072697
4.882391770912926,2.4858870348946347
5.1611927361407135,2.495278906387029
5.222205062277315,2.506997196578212
4.908109321871205,2.542280724037256
4.989525352134126,2.767680619891281
5.081723164508316,2.582833884387718
5.385949698480609,2.399215169274997
