"Flight Time(New)
Battery B","Flight Time (Standard)
Battery A"
33.49646363385584,31.84025218527782
33.92063239175562,31.772195492067244
33.42072877211859,32.29559855012979
33.27965683513504,32.10429143919776
33.04053070356561,31.98286549259093
33.36251335394397,32.03271182143828
33.1657404462621,32.296441188507075
33.62412868237989,32.268294247383444
33.78739070212425,32.19459573122985
33.3729783504954,32.13029138214215
33.06209766080516,32.21086470369497
34.024061595262665,32.20526861226953
33.37842017291478,32.46024494512416
33.301136795571495,32.18242392144773
33.41791521301968,32.19018475160015
33.88796270000044,31.97060598973121
33.626646402919384,32.34916569960467
33.57491911472809,32.26187486543341
33.36026605678203,32.17442868220129
33.66010755515946,32.20291463393879
33.48253751359882,32.039269486304455
33.325299043122584,32.12413439606239
33.499444602056336,32.29017816753909
33.456613342652766,32.52852016416537
33.6014666086003,31.945911499457218
33.61776940529715,32.0605957898621
33.32900397758447,31.942416241982798
33.59437899343429,31.98288865097883
33.574947323029676,32.02907024713697
33.837773744718426,32.53416578850741
33.20628913071182,31.964326898853468
33.30236871638267,32.08749725867859
33.29164967368083,32.159881516713654
33.3755143419151,32.6333649282798
33.43288314792417,32.00806171788546
33.36645040309898,31.96777055818905
33.83355856923555,32.03137311881859
33.046424885052886,32.40960719966756
33.18757480063619,32.09060510730766
33.44502680230024,31.82200096980842
33.13659786489702,32.22550321954725
33.28232062841154,32.75575106220564
33.44636126877345,32.03931099512147
33.317276335333275,31.936557184795113
33.5164140049153,32.303462876966016
34.11445276349775,31.97148515284517
33.46042963397715,31.95310687216066
33.87439811032496,32.294403158758946
33.51779368525224,32.559849018005835
33.32171999126038,31.854586365322547
33.62361013870197,32.000526853990394
33.612769028824744,32.13520999640668
33.45863751248346,32.00060340174397
33.1998889096199,32.056677700913205
33.44168583326023,31.941949146192965
33.325547055970034,31.699264986966252
33.542613553077295,31.91850330364098
33.522143229306415,32.178314002921404
33.512662941063,32.461290386766564
33.55929979308975,32.091048883760784
33.11422027125711,32.308486413492645
33.60048109319007,32.31857443473082
33.15210933075189,32.718883548179925
33.26486748165863,32.459176388862595
33.40403373781436,32.30048112615024
33.406688008230006,32.538571534737514
33.01873364459718,32.174102362712944
33.50783525132505,32.47103667275424
33.40939415201962,31.800745751423925
33.796229814624375,31.81486203122572
33.485928868309344,32.64266059378332
33.3011214441515,32.213773845499844
33.162289810363724,32.39083983627596
33.650029019729246,32.15980292268624
33.88035462351764,32.69480939474791
33.62566058553268,31.594774766221267
33.14632834234284,32.08583274559549
33.76589544408997,32.15046167945883
33.57297216871793,32.0636966439598
33.23763868014365,31.88338366993036
33.64150461652458,32.24682752511654
33.046281678916905,32.03763844060789
33.64575495325872,31.831339149473425
33.34109486826737,31.535889402074666
33.21455558838397,31.78393980022848
33.32241140414525,31.933439675943102
33.28513540557457,31.98113748232712
33.229820005923465,31.729257341518057
33.653343122552826,31.905787480554647
33.79817087461311,32.218203869233285
33.69477959302427,31.966807000915487
33.07440888725997,32.19433048811553
33.510038708837655,31.657168031571935
33.62179267710022,31.807519992170004
33.77762641783674,32.110929797567664
33.31154570905681,32.20596419583585
33.43137825573314,31.805404099667257
33.64948993132331,31.971260818640104
33.280233347206654,31.79766601970184
33.359965481658364,31.95599779812259
32.99964793467238,32.11336085546122
33.457565982819034,32.64550747939013
33.3214780848385,31.828455770385073
33.63903676518782,31.822724561850038
33.77312471777911,32.347259617269934
33.44502523262103,31.911752282216057
33.44771939470844,32.15009521650735
33.6460198946532,32.12597352848232
33.145958869064664,32.272166271209336
33.68659600916042,32.14348422977957
33.35163632770597,31.61981888062463
32.85375450175701,32.38561550548942
33.26674769053888,31.952053631905144
33.3295818293558,31.90526390759212
33.74865621155447,32.3208103702574
33.99461515167147,31.94711519313552
32.597314395353784,32.205839451246305
32.76091065414471,32.19052670105863
33.33612325178354,31.700242613458677
33.008319501242205,31.942098864312193
33.03703522024916,32.233238666773936
33.31632991304121,32.18425604923996
33.15057541153116,31.735565428227854
33.269037895526225,32.184265136275265
33.80725033415858,32.06950914955551
33.657661632186745,32.16878379613927
33.6314590611106,32.07435523458511
33.69104487409988,32.34346780728434
33.033198561120884,32.600102694376126
